"geometry","annee","nom_iris","code_iris","type_iris","nom_commune","code_commune","nom_epci","code_epci","type_epci","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","nb_sites_photovoltaique_enedis","energie_produite_annuelle_photovoltaique_enedis_mwh","nb_sites_eolien_enedis","energie_produite_annuelle_eolien_enedis_mwh","nb_sites_hydraulique_enedis","energie_produite_annuelle_hydraulique_enedis_mwh","nb_sites_bio_energie_enedis","energie_produite_annuelle_bio_energie_enedis_mwh","nb_sites_cogeneration_enedis","energie_produite_annuelle_cogeneration_enedis_mwh","nb_sites_autres_filieres_enedis","energie_produite_annuelle_autres_filieres_enedis_mwh","geom","geo_point_2d"
,2016,"Saint-Cyprien","861940303","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2016,"Sainte-Croix","861940105","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Gibauderie-Fontarnaud","862140104","H","Saint-Benoît","86214","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","3","199.55869635451697",,,,,,,,,,,,
,2016,"Bel-Air","861941002","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Non affecté","86194xxxx","_","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2016,"Gibauderie","861940402","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Non affecté","86062xxxx","_","Chasseneuil-du-Poitou","86062","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","10266.97",,,,
,2011,"Non affecté","86062xxxx","_","Chasseneuil-du-Poitou","86062","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Touffenet","861940601","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Non affecté","86041xxxx","_","Buxerolles","86041","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2016,"La Demi-Lune","861941001","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","10","21.597268478801407",,,,,,,,,,,,
,2011,"Clos-Gauthier Les Sables","861940302","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","5143.571",,,,
,2011,"Clos-Gauthier Les Sables","861940302","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2016,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","72.16384803868085",,,,,,,,,,,,
,2016,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","5.712219915981311",,,,,,,,,,,,
